"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2022,"2018_SOC","Pest control workers",NA,NA,NA,NA,100,1,10,29,27,17,14,3,38.7
2022,"2018_SOC","Landscaping and groundskeeping workers",NA,NA,NA,NA,1213,72,144,263,258,225,160,92,40.4
2022,"2018_SOC","Tree trimmers and pruners",NA,NA,NA,NA,104,3,16,25,25,18,11,3,37.9
2022,"2018_SOC","Other grounds maintenance workers",NA,NA,NA,NA,18,0,0,6,4,6,0,1,NA
2022,"2018_SOC","Personal care and service occupations",NA,NA,NA,NA,3968,291,580,892,741,676,542,247,38.1
2022,"2018_SOC","Supervisors of personal care and service workers",NA,NA,NA,NA,232,1,16,38,72,62,34,9,43.1
2022,"2018_SOC","Animal trainers",NA,NA,NA,NA,66,2,9,28,9,10,6,2,35.4
2022,"2018_SOC","Animal caretakers",NA,NA,NA,NA,305,36,62,83,51,27,33,14,31.2
2022,"2018_SOC","Gambling services workers",NA,NA,NA,NA,74,1,6,18,18,19,7,5,42.5
2022,"2018_SOC","Ushers, lobby attendants, and ticket takers",NA,NA,NA,NA,39,13,5,9,1,2,5,5,NA
2022,"2018_SOC","Other entertainment attendants and related workers",NA,NA,NA,NA,237,68,57,43,14,15,14,25,24.2
2022,"2018_SOC","Embalmers, crematory operators, and funeral attendants",NA,NA,NA,NA,28,3,3,6,7,3,4,2,NA
2022,"2018_SOC","Morticians, undertakers, and funeral arrangers",NA,NA,NA,NA,36,0,0,3,12,7,8,7,NA
2022,"2018_SOC","Barbers",NA,NA,NA,NA,123,1,9,23,46,27,11,6,40.4
2022,"2018_SOC","Hairdressers, hairstylists, and cosmetologists",NA,NA,NA,NA,720,9,83,172,154,133,114,54,41.7
2022,"2018_SOC","Manicurists and pedicurists",NA,NA,NA,NA,295,2,29,59,63,89,47,6,42.8
2022,"2018_SOC","Skincare specialists",NA,NA,NA,NA,96,1,9,29,24,17,13,3,39.6
2022,"2018_SOC","Other personal appearance workers",NA,NA,NA,NA,30,2,6,13,2,6,2,0,NA
2022,"2018_SOC","Baggage porters, bellhops, and concierges",NA,NA,NA,NA,78,5,15,19,11,9,14,5,36.2
2022,"2018_SOC","Tour and travel guides",NA,NA,NA,NA,58,6,13,8,5,10,5,12,35.8
2022,"2018_SOC","Childcare workers",NA,NA,NA,NA,1007,94,185,205,146,164,160,54,36.6
2022,"2018_SOC","Exercise trainers and group fitness instructors",NA,NA,NA,NA,234,4,17,67,55,50,23,20,40.4
2022,"2018_SOC","Recreation workers",NA,NA,NA,NA,158,30,30,33,25,13,20,7,30.7
2022,"2018_SOC","Residential advisors",NA,NA,NA,NA,28,3,8,9,3,2,2,1,NA
2022,"2018_SOC","Personal care and service workers, all other",NA,NA,NA,NA,122,10,17,28,24,14,19,9,36.3
2022,"2018_SOC","Sales and office occupations",NA,NA,NA,NA,30412,1582,3240,6560,5921,5616,5258,2235,41.7
2022,"2018_SOC","Sales and related occupations",NA,NA,NA,NA,14316,1078,1623,2909,2758,2482,2333,1133,40.9
2022,"2018_SOC","First-line supervisors of retail sales workers",NA,NA,NA,NA,3081,39,233,687,743,636,533,210,43.2
2022,"2018_SOC","First-line supervisors of non-retail sales workers",NA,NA,NA,NA,1203,3,42,213,313,269,273,92,46.4
2022,"2018_SOC","Cashiers",NA,NA,NA,NA,2712,703,609,463,292,232,256,157,26.4
2022,"2018_SOC","Counter and rental clerks",NA,NA,NA,NA,83,8,11,12,17,15,13,6,38.8
2022,"2018_SOC","Parts salespersons",NA,NA,NA,NA,108,7,17,19,19,20,13,14,42.4
2022,"2018_SOC","Retail salespersons",NA,NA,NA,NA,2582,269,461,533,362,329,412,216,36.6
2022,"2018_SOC","Advertising sales agents",NA,NA,NA,NA,130,1,8,35,34,24,20,7,42
2022,"2018_SOC","Insurance sales agents",NA,NA,NA,NA,614,1,29,128,156,123,112,64,45.1
2022,"2018_SOC","Securities, commodities, and financial services sales agents",NA,NA,NA,NA,226,0,8,50,48,59,41,19,45
2022,"2018_SOC","Travel agents",NA,NA,NA,NA,71,1,1,18,18,8,15,12,45.8
2022,"2018_SOC","Sales representatives of services, except advertising, insurance, financial services, and travel",NA,NA,NA,NA,615,4,54,185,129,134,88,22,40.8
2022,"2018_SOC","Sales representatives, wholesale and manufacturing",NA,NA,NA,NA,1155,5,44,233,290,262,241,81,45.2
2022,"2018_SOC","Models, demonstrators, and product promoters",NA,NA,NA,NA,23,0,2,8,2,1,3,6,NA
2022,"2018_SOC","Real estate brokers and sales agents",NA,NA,NA,NA,1182,4,42,202,252,264,242,176,48.7
2022,"2018_SOC","Sales engineers",NA,NA,NA,NA,51,0,3,9,13,9,9,7,46
2022,"2018_SOC","Telemarketers",NA,NA,NA,NA,39,3,6,11,8,5,3,3,NA
2022,"2018_SOC","Door-to-door sales workers, news and street vendors, and related workers",NA,NA,NA,NA,73,1,2,16,10,11,16,15,50.9
2022,"2018_SOC","Sales and related workers, all other",NA,NA,NA,NA,369,30,50,87,54,80,43,25,38.5
2022,"2018_SOC","Office and administrative support occupations",NA,NA,NA,NA,16096,504,1617,3651,3163,3134,2925,1103,42.4
2022,"2018_SOC","First-line supervisors of office and administrative support workers",NA,NA,NA,NA,1199,1,47,238,295,277,270,71,46
2022,"2018_SOC","Switchboard operators, including answering service",NA,NA,NA,NA,16,0,2,5,2,4,2,1,NA
2022,"2018_SOC","Telephone operators",NA,NA,NA,NA,26,0,6,5,4,3,2,5,NA
2022,"2018_SOC","Communications equipment operators, all other",NA,NA,NA,NA,5,0,0,1,2,0,0,2,NA
2022,"2018_SOC","Bill and account collectors",NA,NA,NA,NA,103,0,6,26,23,18,24,6,44.1
2022,"2018_SOC","Billing and posting clerks",NA,NA,NA,NA,463,4,27,96,100,108,99,29,45.7
2022,"2018_SOC","Bookkeeping, accounting, and auditing clerks",NA,NA,NA,NA,1132,8,64,166,197,274,288,135,50
2022,"2018_SOC","Gambling cage workers",NA,NA,NA,NA,23,0,4,7,2,3,4,2,NA
2022,"2018_SOC","Payroll and timekeeping clerks",NA,NA,NA,NA,126,1,3,27,26,29,32,7,45.7
2022,"2018_SOC","Procurement clerks",NA,NA,NA,NA,30,0,3,10,5,8,4,0,NA
2022,"2018_SOC","Tellers",NA,NA,NA,NA,218,8,53,47,39,33,33,5,35.7
2022,"2018_SOC","Financial clerks, all other",NA,NA,NA,NA,128,1,14,35,32,26,15,5,40
2022,"2018_SOC","Brokerage clerks",NA,NA,NA,NA,8,0,0,2,0,0,5,1,NA
2022,"2018_SOC","Correspondence clerks",NA,NA,NA,NA,3,0,0,1,1,0,0,0,NA
2022,"2018_SOC","Court, municipal, and license clerks",NA,NA,NA,NA,84,0,5,18,14,24,20,5,46
2022,"2018_SOC","Credit authorizers, checkers, and clerks",NA,NA,NA,NA,45,0,1,14,11,9,7,2,NA
2022,"2018_SOC","Customer service representatives",NA,NA,NA,NA,2714,235,381,684,498,408,380,128,36.9
2022,"2018_SOC","Eligibility interviewers, government programs",NA,NA,NA,NA,80,0,0,15,28,22,10,4,43.1
2022,"2018_SOC","File Clerks",NA,NA,NA,NA,127,5,14,23,25,24,27,8,43.6
2022,"2018_SOC","Hotel, motel, and resort desk clerks",NA,NA,NA,NA,132,11,20,41,20,21,12,6,34.6
2022,"2018_SOC","Interviewers, except eligibility and loan",NA,NA,NA,NA,171,3,20,54,31,24,23,16,39.6
2022,"2018_SOC","Library assistants, clerical",NA,NA,NA,NA,76,4,18,16,6,9,17,7,37.5
2022,"2018_SOC","Loan interviewers and clerks",NA,NA,NA,NA,169,1,7,56,33,38,27,8,42.1
2022,"2018_SOC","New accounts clerks",NA,NA,NA,NA,14,1,1,6,4,0,3,0,NA
2022,"2018_SOC","Order clerks",NA,NA,NA,NA,124,9,15,26,29,19,17,7,38.5
2022,"2018_SOC","Human resources assistants, except payroll and timekeeping",NA,NA,NA,NA,89,0,6,22,28,15,15,3,40.9
2022,"2018_SOC","Receptionists and information clerks",NA,NA,NA,NA,1171,65,211,301,167,170,169,87,36.7
2022,"2018_SOC","Reservation and transportation ticket agents and travel clerks",NA,NA,NA,NA,112,2,13,30,27,15,17,9,39.5
2022,"2018_SOC","Information and record clerks, all other",NA,NA,NA,NA,93,2,14,20,15,21,13,7,40.1
2022,"2018_SOC","Cargo and freight agents",NA,NA,NA,NA,29,1,3,12,3,4,4,1,NA
2022,"2018_SOC","Couriers and messengers",NA,NA,NA,NA,936,28,156,250,197,146,109,49,36.9
2022,"2018_SOC","Public safety telecommunicators",NA,NA,NA,NA,82,1,8,30,20,8,12,3,37.8
2022,"2018_SOC","Dispatchers, except police, fire, and ambulance",NA,NA,NA,NA,181,2,18,44,43,42,24,8,41.5
2022,"2018_SOC","Meter readers, utilities",NA,NA,NA,NA,16,1,3,2,4,2,3,1,NA
2022,"2018_SOC","Postal service clerks",NA,NA,NA,NA,107,0,7,32,18,26,15,9,42.2
2022,"2018_SOC","Postal service mail carriers",NA,NA,NA,NA,280,2,6,72,67,56,62,15,44.2
2022,"2018_SOC","Postal service mail sorters, processors, and processing machine operators",NA,NA,NA,NA,59,1,5,13,13,14,9,5,42.3
2022,"2018_SOC","Production, planning, and expediting clerks",NA,NA,NA,NA,212,5,11,64,44,34,42,12,41.7
2022,"2018_SOC","Shipping, receiving, and inventory clerks",NA,NA,NA,NA,645,14,78,145,126,130,118,33,41.8
2022,"2018_SOC","Weighers, measurers, checkers, and samplers, recordkeeping",NA,NA,NA,NA,59,4,8,5,13,12,16,2,45.2
2022,"2018_SOC","Executive secretaries and executive administrative assistants",NA,NA,NA,NA,244,1,12,46,43,70,56,17,48.7
2022,"2018_SOC","Legal secretaries and administrative assistants",NA,NA,NA,NA,46,0,2,3,10,11,12,8,NA
2022,"2018_SOC","Medical secretaries and administrative assistants",NA,NA,NA,NA,74,0,7,15,13,18,17,5,47.9
2022,"2018_SOC","Secretaries and administrative assistants, except legal, medical, and executive",NA,NA,NA,NA,1915,18,112,317,365,459,451,193,48.5
2022,"2018_SOC","Data entry keyers",NA,NA,NA,NA,237,4,24,69,45,44,35,17,39
2022,"2018_SOC","Word processors and typists",NA,NA,NA,NA,35,1,2,6,11,3,7,6,NA
2022,"2018_SOC","Desktop publishers",NA,NA,NA,NA,1,0,0,1,0,0,0,0,NA
2022,"2018_SOC","Insurance claims and policy processing clerks",NA,NA,NA,NA,314,1,18,88,80,60,50,17,41.2
2022,"2018_SOC","Mail clerks and mail machine operators, except postal service",NA,NA,NA,NA,53,2,5,15,7,5,10,8,42.5
2022,"2018_SOC","Office clerks, general",NA,NA,NA,NA,1256,50,127,261,227,246,248,97,43.5
2022,"2018_SOC","Office machine operators, except computer",NA,NA,NA,NA,29,1,3,8,7,4,3,2,NA
2022,"2018_SOC","Proofreaders and copy markers",NA,NA,NA,NA,7,0,1,1,1,1,3,1,NA
2022,"2018_SOC","Statistical assistants",NA,NA,NA,NA,17,0,2,3,4,3,4,0,NA
2022,"2018_SOC","Office and administrative support workers, all other",NA,NA,NA,NA,582,6,42,156,137,132,78,31,41.6
2022,"2018_SOC","Natural resources, construction, and maintenance occupations",NA,NA,NA,NA,14260,387,1341,3176,3380,2860,2348,768,41.7
2022,"2018_SOC","Farming, fishing, and forestry occupations",NA,NA,NA,NA,980,75,98,181,214,167,165,81,41.3
2022,"2018_SOC","First-line supervisors of farming, fishing, and forestry workers",NA,NA,NA,NA,52,0,2,8,6,15,14,6,52.3
2022,"2018_SOC","Agricultural inspectors",NA,NA,NA,NA,14,0,3,4,1,1,3,1,NA
2022,"2018_SOC","Animal breeders",NA,NA,NA,NA,9,0,0,2,5,1,0,1,NA
2022,"2018_SOC","Graders and sorters, agricultural products",NA,NA,NA,NA,47,6,2,15,13,6,4,1,NA
2022,"2018_SOC","Miscellaneous agricultural workers",NA,NA,NA,NA,753,66,74,130,172,122,125,64,40.9
2022,"2018_SOC","Fishing and hunting workers",NA,NA,NA,NA,32,1,6,6,6,6,4,3,NA
2022,"2018_SOC","Forest and conservation workers",NA,NA,NA,NA,15,1,3,5,2,1,2,1,NA
2022,"2018_SOC","Logging workers",NA,NA,NA,NA,57,1,8,10,8,13,13,3,47.3
2022,"2018_SOC","Construction and extraction occupations",NA,NA,NA,NA,8427,201,826,1939,2088,1670,1278,425,41.2
2022,"2018_SOC","First-line supervisors of construction trades and extraction workers",NA,NA,NA,NA,661,0,16,120,168,183,129,45,46.3
2022,"2018_SOC","Boilermakers",NA,NA,NA,NA,15,0,1,4,3,2,3,1,NA
2022,"2018_SOC","Brickmasons, blockmasons, and stonemasons",NA,NA,NA,NA,119,1,9,28,30,26,18,7,42.2
2022,"2018_SOC","Carpenters",NA,NA,NA,NA,1282,28,114,297,325,245,191,82,41.3
2022,"2018_SOC","Carpet, floor, and tile installers and finishers",NA,NA,NA,NA,147,2,16,30,43,31,19,6,41
2022,"2018_SOC","Cement masons, concrete finishers, and terrazzo workers",NA,NA,NA,NA,70,2,7,17,19,11,12,2,40.1
2022,"2018_SOC","Construction laborers",NA,NA,NA,NA,2227,83,271,535,534,422,285,97,39.6
2022,"2018_SOC","Construction equipment operators",NA,NA,NA,NA,369,4,27,76,76,90,80,16,44.8
2022,"2018_SOC","Drywall installers, ceiling tile installers, and tapers",NA,NA,NA,NA,161,3,8,41,46,41,17,4,40.5
2022,"2018_SOC","Electricians",NA,NA,NA,NA,918,15,104,216,222,178,138,45,40.8
2022,"2018_SOC","Glaziers",NA,NA,NA,NA,32,0,4,8,7,2,8,2,NA
2022,"2018_SOC","Insulation workers",NA,NA,NA,NA,52,0,6,11,15,12,6,3,39.9
2022,"2018_SOC","Painters and paperhangers",NA,NA,NA,NA,644,21,56,141,185,112,100,30,41.2
2022,"2018_SOC","Pipelayers",NA,NA,NA,NA,52,3,5,16,17,8,2,1,35
2022,"2018_SOC","Plumbers, pipefitters, and steamfitters",NA,NA,NA,NA,610,10,67,142,145,125,95,27,40.8
2022,"2018_SOC","Plasterers and stucco masons",NA,NA,NA,NA,23,2,1,2,6,8,4,1,NA
2022,"2018_SOC","Reinforcing iron and rebar workers",NA,NA,NA,NA,9,0,1,3,2,3,0,0,NA
2022,"2018_SOC","Roofers",NA,NA,NA,NA,208,5,27,53,65,35,18,5,38.3
2022,"2018_SOC","Sheet metal workers",NA,NA,NA,NA,131,3,18,26,27,22,28,8,41.7
2022,"2018_SOC","Structural iron and steel workers",NA,NA,NA,NA,66,0,5,23,19,8,8,1,39
2022,"2018_SOC","Solar photovoltaic installers",NA,NA,NA,NA,28,0,7,6,9,2,3,0,NA
2022,"2018_SOC","Helpers, construction trades",NA,NA,NA,NA,54,8,16,15,6,2,7,0,27
2022,"2018_SOC","Construction and building inspectors",NA,NA,NA,NA,113,2,1,18,16,22,37,18,53.2
2022,"2018_SOC","Elevator and escalator installers and repairers",NA,NA,NA,NA,43,0,3,10,13,8,10,0,NA
2022,"2018_SOC","Fence erectors",NA,NA,NA,NA,48,2,7,12,13,9,5,0,NA
2022,"2018_SOC","Hazardous materials removal workers",NA,NA,NA,NA,25,0,3,4,8,3,7,1,NA
2022,"2018_SOC","Highway maintenance workers",NA,NA,NA,NA,108,2,7,22,24,24,21,8,45.5
2022,"2018_SOC","Rail-track laying and maintenance equipment operators",NA,NA,NA,NA,17,0,0,6,5,4,2,0,NA
2022,"2018_SOC","Septic tank servicers and sewer pipe cleaners",NA,NA,NA,NA,6,0,1,0,1,2,2,2,NA
2022,"2018_SOC","Miscellaneous construction and related workers",NA,NA,NA,NA,32,0,3,8,8,8,3,2,NA
2022,"2018_SOC","Derrick, rotary drill, and service unit operators, oil and gas",NA,NA,NA,NA,26,0,1,11,9,3,2,0,NA
2022,"2018_SOC","Excavating and loading machine and dragline operators, surface mining",NA,NA,NA,NA,3,0,1,0,1,0,0,1,NA
2022,"2018_SOC","Earth drillers, except oil and gas",NA,NA,NA,NA,27,1,1,6,4,5,5,5,NA
2022,"2018_SOC","Explosives workers, ordnance handling experts, and blasters",NA,NA,NA,NA,7,0,0,3,1,0,2,0,NA
2022,"2018_SOC","Underground mining machine operators",NA,NA,NA,NA,33,0,1,14,7,5,5,2,NA
2022,"2018_SOC","Roustabouts, oil and gas",NA,NA,NA,NA,10,1,0,3,2,1,2,0,NA
2022,"2018_SOC","Other extraction workers",NA,NA,NA,NA,50,4,9,12,11,9,4,1,35.6
2022,"2018_SOC","Installation, maintenance, and repair occupations",NA,NA,NA,NA,4853,110,418,1057,1078,1024,905,261,42.8
2022,"2018_SOC","First-line supervisors of mechanics, installers, and repairers",NA,NA,NA,NA,245,0,4,42,62,62,64,10,46.8
2022,"2018_SOC","Computer, automated teller, and office machine repairers",NA,NA,NA,NA,177,2,10,44,45,40,24,13,41.7
2022,"2018_SOC","Radio and telecommunications equipment installers and repairers",NA,NA,NA,NA,112,2,16,25,20,23,20,7,42.6
2022,"2018_SOC","Avionics technicians",NA,NA,NA,NA,8,0,0,2,1,2,3,0,NA
2022,"2018_SOC","Electric motor, power tool, and related repairers",NA,NA,NA,NA,20,0,1,5,5,4,4,2,NA
2022,"2018_SOC","Electrical and electronics installers and repairers, transportation equipment",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2022,"2018_SOC","Electrical and electronics repairers, industrial and utility",NA,NA,NA,NA,15,0,0,2,2,6,3,1,NA
2022,"2018_SOC","Electronic equipment installers and repairers, motor vehicles",NA,NA,NA,NA,10,1,0,1,4,0,2,1,NA
2022,"2018_SOC","Audiovisual equipment installers and repairers",NA,NA,NA,NA,26,1,3,9,6,4,2,0,NA
2022,"2018_SOC","Security and fire alarm systems installers",NA,NA,NA,NA,67,3,14,12,19,12,8,0,36.9
2022,"2018_SOC","Aircraft mechanics and service technicians",NA,NA,NA,NA,149,3,11,37,28,34,32,4,43.5
2022,"2018_SOC","Automotive body and related repairers",NA,NA,NA,NA,151,4,8,27,34,31,35,14,46.9
2022,"2018_SOC","Automotive glass installers and repairers",NA,NA,NA,NA,27,1,2,8,7,3,4,3,NA
2022,"2018_SOC","Automotive service technicians and mechanics",NA,NA,NA,NA,926,30,115,195,205,194,142,46,40.9
2022,"2018_SOC","Bus and truck mechanics and diesel engine specialists",NA,NA,NA,NA,347,11,41,84,66,66,58,21,40.6
2022,"2018_SOC","Heavy vehicle and mobile equipment service technicians and mechanics",NA,NA,NA,NA,224,2,13,63,59,41,33,12,41.9
2022,"2018_SOC","Small engine mechanics",NA,NA,NA,NA,51,4,4,3,10,9,16,4,48.5
2022,"2018_SOC","Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",NA,NA,NA,NA,81,10,20,25,9,9,7,2,29.2
2022,"2018_SOC","Control and valve installers and repairers",NA,NA,NA,NA,18,0,1,2,3,7,6,0,NA
2022,"2018_SOC","Heating, air conditioning, and refrigeration mechanics and installers",NA,NA,NA,NA,472,10,41,125,114,91,77,13,40.7
2022,"2018_SOC","Home appliance repairers",NA,NA,NA,NA,46,1,1,5,12,10,15,3,NA
2022,"2018_SOC","Industrial and refractory machinery mechanics",NA,NA,NA,NA,401,4,19,82,85,106,86,20,45.6
2022,"2018_SOC","Maintenance and repair workers, general",NA,NA,NA,NA,646,9,36,115,144,133,157,51,47
2022,"2018_SOC","Maintenance workers, machinery",NA,NA,NA,NA,19,0,1,3,4,4,6,1,NA
2022,"2018_SOC","Millwrights",NA,NA,NA,NA,40,0,3,9,9,11,8,1,NA
2022,"2018_SOC","Electrical power-line installers and repairers",NA,NA,NA,NA,119,4,11,30,30,26,11,6,38.9
2022,"2018_SOC","Telecommunications line installers and repairers",NA,NA,NA,NA,134,3,8,22,32,42,21,4,44.6
2022,"2018_SOC","Precision instrument and equipment repairers",NA,NA,NA,NA,53,0,2,18,12,9,11,3,41.4
2022,"2018_SOC","Wind turbine service technicians",NA,NA,NA,NA,9,0,2,4,1,2,0,0,NA
2022,"2018_SOC","Coin, vending, and amusement machine servicers and repairers",NA,NA,NA,NA,37,0,3,10,5,9,6,5,NA
2022,"2018_SOC","Commercial divers",NA,NA,NA,NA,3,0,2,0,0,0,1,0,NA
2022,"2018_SOC","Locksmiths and safe repairers",NA,NA,NA,NA,19,0,2,5,3,1,4,4,NA
2022,"2018_SOC","Manufactured building and mobile home installers",NA,NA,NA,NA,4,0,1,1,0,1,0,0,NA
2022,"2018_SOC","Riggers",NA,NA,NA,NA,10,0,2,4,2,0,2,0,NA
2022,"2018_SOC","Helpers--installation, maintenance, and repair workers",NA,NA,NA,NA,15,3,2,2,4,2,2,1,NA
2022,"2018_SOC","Other installation, maintenance, and repair workers",NA,NA,NA,NA,173,4,19,35,35,33,35,11,42.5
2022,"2018_SOC","Production, transportation, and material moving occupations",NA,NA,NA,NA,20082,820,2229,4325,3898,3917,3657,1236,42
2022,"2018_SOC","Production occupations",NA,NA,NA,NA,8256,234,728,1822,1706,1732,1578,456,42.9
2022,"2018_SOC","First-line supervisors of production and operating workers",NA,NA,NA,NA,799,3,25,145,186,226,174,40,46.9
2022,"2018_SOC","Aircraft structure, surfaces, rigging, and systems assemblers",NA,NA,NA,NA,6,0,0,1,3,1,0,0,NA
2022,"2018_SOC","Electrical, electronics, and electromechanical assemblers",NA,NA,NA,NA,102,5,9,17,15,23,26,6,48
2022,"2018_SOC","Engine and other machine assemblers",NA,NA,NA,NA,8,0,2,1,3,0,2,0,NA
2022,"2018_SOC","Structural metal fabricators and fitters",NA,NA,NA,NA,20,1,4,4,5,3,2,1,NA
2022,"2018_SOC","Other assemblers and fabricators",NA,NA,NA,NA,1047,29,113,271,203,195,187,51,40.8
2022,"2018_SOC","Bakers",NA,NA,NA,NA,230,15,37,40,34,47,38,19,41.7
2022,"2018_SOC","Butchers and other meat, poultry, and fish processing workers",NA,NA,NA,NA,252,11,26,55,50,40,58,12,42.6
2022,"2018_SOC","Food and tobacco roasting, baking, and drying machine operators and tenders",NA,NA,NA,NA,9,1,0,2,3,1,2,1,NA
2022,"2018_SOC","Food batchmakers",NA,NA,NA,NA,94,9,14,28,13,13,14,3,34.4
2022,"2018_SOC","Food cooking machine operators and tenders",NA,NA,NA,NA,13,0,6,0,2,1,4,0,NA
2022,"2018_SOC","Food processing workers, all other",NA,NA,NA,NA,142,3,9,33,31,34,26,6,42.7
2022,"2018_SOC","Computer numerically controlled tool operators and programmers",NA,NA,NA,NA,78,0,6,13,15,23,17,4,45.8
2022,"2018_SOC","Forming machine setters, operators, and tenders, metal and plastic",NA,NA,NA,NA,30,0,3,9,2,8,7,1,NA
2022,"2018_SOC","Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",NA,NA,NA,NA,60,2,6,18,11,10,10,3,41.9
2022,"2018_SOC","Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",NA,NA,NA,NA,25,0,1,6,6,6,5,2,NA
2022,"2018_SOC","Other machine tool setters, operators, and tenders, metal and plastic",NA,NA,NA,NA,13,0,2,2,2,2,2,3,NA
2022,"2018_SOC","Machinists",NA,NA,NA,NA,313,3,21,57,58,64,91,20,48.1
2022,"2018_SOC","Metal furnace operators, tenders, pourers, and casters",NA,NA,NA,NA,18,2,1,4,3,4,3,0,NA
2022,"2018_SOC","Model makers and patternmakers, metal and plastic",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2022,"2018_SOC","Molders and molding machine setters, operators, and tenders, metal and plastic",NA,NA,NA,NA,20,0,0,7,4,6,3,1,NA
2022,"2018_SOC","Tool and die makers",NA,NA,NA,NA,40,1,1,6,6,9,12,6,NA
2022,"2018_SOC","Welding, soldering, and brazing workers",NA,NA,NA,NA,550,24,68,139,120,103,83,12,38.5
2022,"2018_SOC","Other metal workers and plastic workers",NA,NA,NA,NA,387,6,39,79,71,90,76,26,43.6
2022,"2018_SOC","Prepress technicians and workers",NA,NA,NA,NA,21,3,0,3,6,5,1,3,NA
2022,"2018_SOC","Printing press operators",NA,NA,NA,NA,151,4,11,31,34,31,32,8,44.5
2022,"2018_SOC","Print binding and finishing workers",NA,NA,NA,NA,7,0,0,0,0,2,4,0,NA
2022,"2018_SOC","Laundry and dry-cleaning workers",NA,NA,NA,NA,115,3,6,13,20,35,25,12,49.6
2022,"2018_SOC","Pressers, textile, garment, and related materials",NA,NA,NA,NA,21,0,2,1,3,7,6,2,NA
2022,"2018_SOC","Sewing machine operators",NA,NA,NA,NA,131,1,3,24,27,31,34,12,49
2022,"2018_SOC","Shoe and leather workers",NA,NA,NA,NA,11,0,0,3,3,2,2,1,NA
2022,"2018_SOC","Tailors, dressmakers, and sewers",NA,NA,NA,NA,58,0,1,7,14,8,15,13,51.6
2022,"2018_SOC","Textile machine setters, operators, and tenders",NA,NA,NA,NA,19,2,0,3,1,5,7,0,NA
2022,"2018_SOC","Upholsterers",NA,NA,NA,NA,18,0,0,6,4,3,4,1,NA
2022,"2018_SOC","Other textile, apparel, and furnishings workers",NA,NA,NA,NA,19,0,3,1,7,6,3,0,NA
2022,"2018_SOC","Cabinetmakers and bench carpenters",NA,NA,NA,NA,71,2,5,9,15,17,18,5,44.8
2022,"2018_SOC","Furniture finishers",NA,NA,NA,NA,14,0,0,2,2,5,3,2,NA
2022,"2018_SOC","Sawing machine setters, operators, and tenders, wood",NA,NA,NA,NA,27,2,6,8,6,2,2,1,NA
2022,"2018_SOC","Woodworking machine setters, operators, and tenders, except sawing",NA,NA,NA,NA,15,0,2,5,2,3,3,0,NA
2022,"2018_SOC","Other woodworkers",NA,NA,NA,NA,25,0,2,4,6,4,4,5,NA
2022,"2018_SOC","Power plant operators, distributors, and dispatchers",NA,NA,NA,NA,23,0,0,2,9,6,5,0,NA
2022,"2018_SOC","Stationary engineers and boiler operators",NA,NA,NA,NA,85,0,5,11,14,23,25,7,50.8
2022,"2018_SOC","Water and wastewater treatment plant and system operators",NA,NA,NA,NA,93,1,4,18,27,14,20,9,45
2022,"2018_SOC","Miscellaneous plant and system operators",NA,NA,NA,NA,38,1,0,7,12,11,4,0,NA
2022,"2018_SOC","Chemical processing machine setters, operators, and tenders",NA,NA,NA,NA,73,2,3,17,22,12,17,1,42.9
2022,"2018_SOC","Crushing, grinding, polishing, mixing, and blending workers",NA,NA,NA,NA,76,3,3,19,17,22,11,1,43.7
2022,"2018_SOC","Cutting workers",NA,NA,NA,NA,57,0,3,10,10,16,16,3,48.2
2022,"2018_SOC","Extruding, forming, pressing, and compacting machine setters, operators, and tenders",NA,NA,NA,NA,12,0,0,3,3,2,2,1,NA
2022,"2018_SOC","Furnace, kiln, oven, drier, and kettle operators and tenders",NA,NA,NA,NA,10,0,2,2,1,2,2,0,NA
2022,"2018_SOC","Inspectors, testers, sorters, samplers, and weighers",NA,NA,NA,NA,781,21,64,205,162,139,150,41,41.6
2022,"2018_SOC","Jewelers and precious stone and metal workers",NA,NA,NA,NA,65,0,2,8,17,15,5,18,47
2022,"2018_SOC","Dental and ophthalmic laboratory technicians and medical appliance technicians",NA,NA,NA,NA,95,1,7,29,21,17,15,5,40.3
2022,"2018_SOC","Packaging and filling machine operators and tenders",NA,NA,NA,NA,304,8,29,73,63,68,51,12,42.2
2022,"2018_SOC","Painting workers",NA,NA,NA,NA,173,2,17,41,46,44,17,6,40.6
2022,"2018_SOC","Photographic process workers and processing machine operators",NA,NA,NA,NA,14,0,1,5,3,3,2,0,NA
2022,"2018_SOC","Adhesive bonding machine operators and tenders",NA,NA,NA,NA,4,0,0,0,0,1,3,0,NA
2022,"2018_SOC","Etchers and engravers",NA,NA,NA,NA,2,0,0,0,1,0,0,2,NA
2022,"2018_SOC","Molders, shapers, and casters, except metal and plastic",NA,NA,NA,NA,24,2,4,7,2,2,3,3,NA
2022,"2018_SOC","Paper goods machine setters, operators, and tenders",NA,NA,NA,NA,20,0,3,5,2,5,3,1,NA
